,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,Demographi,Demograp_1,Demograp_2,Demograp_3,Demograp_4,Demograp_5,Demograp_6,Demograp_7,Demograp_8,Demograp_9,Demograp10,Demograp11,Demograp12,Demograp13,Demograp14,Demograp15,Demograp16,Demograp17,Demograp18,Demograp19,Demograp20,Demograp21,Demograp22,Demograp23,Demograp24,Demograp25,Demograp26,Demograp27,Demograp28,Demograp29,Demograp30,Demograp31,Demograp32,Demograp33,Demograp34,Demograp35,Demograp36,Demograp37,Demograp38,Demograp39,Demograp40,Demograp41,Demograp42,Demograp43,Demograp44,n_assaults,n_subwayex,Demograp45,Demograp46,Demograp47,Demograp48,Demograp49,Demograp50,Demograp51,Demograp52,Demograp53,Demograp54,Demograp55,Demograp56,Demograp57,Demograp58,Demograp59,Demograp60,Demograp61,Demograp62,Demograp63,Demograp64,Demograp65,Demograp66,Demograp67,Demograp68,Demograp69,Demograp70,Demograp71,Demograp72,Demograp73,Demograp74,Demograp75,Demograp76,Demograp77,Demograp78,Demograp79,Demograp80,Demograp81,Demograp82,Demograp83,Demograp84,Demograp85,Demograp86,Demograp87,Demograp88,Demograp89,spp,app,geometry,w_subway,m4_e
208,10170,1,New York,0.0,61793.17513,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b790>,0.0,1.05679452112
209,10112,1,New York,0.0,164078.16778,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b810>,0.0,0.933597454445
210,10122,1,New York,0.0,23294.6381,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b890>,0.0,1.05679452112
211,10107,1,New York,0.0,23030.1759,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b910>,0.0,0.933597454445
212,10103,1,New York,0.0,62713.25341,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30b990>,0.0,0.933597454445
213,10174,1,New York,0.0,44203.22555,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30ba10>,0.0,0.81040038777
214,10166,1,New York,0.0,110438.62317,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30ba90>,0.0,1.05679452112
215,10169,1,New York,0.0,66246.34637,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bb10>,0.0,1.05679452112
216,10167,1,New York,0.0,80926.18724,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bb90>,0.0,1.05679452112
217,10177,1,New York,0.0,24688.0511,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bc10>,0.0,1.05679452112
218,10172,1,New York,0.0,79589.1001,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bc90>,0.0,1.05679452112
219,10171,1,New York,0.0,23525.08592,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bd10>,0.0,1.05679452112
220,10270,1,New York,0.0,31255.80043,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bd90>,0.0,1.05679452112
221,10104,1,New York,0.0,89721.85255,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30be10>,0.0,1.05679452112
222,10271,1,New York,0.0,49236.8772,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30be90>,0.0,1.05679452112
223,10110,1,New York,0.0,21249.06352,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bf10>,0.0,1.05679452112
224,10175,1,New York,0.0,18685.39453,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bf90>,0.0,1.05679452112
225,10151,1,New York,0.0,21380.26838,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f30bfd0>,0.0,1.05679452112
226,10173,1,New York,0.0,25689.42059,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f3490d0>,0.0,1.05679452112
227,10178,1,New York,0.0,51303.03763,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349150>,0.0,1.05679452112
228,10121,1,New York,0.0,115104.79935,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f3491d0>,0.0,0.933597454445
229,10123,1,New York,0.0,16138.53697,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349250>,0.0,1.05679452112
230,10106,1,New York,0.0,31052.55279,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f3492d0>,0.0,1.05679452112
231,10158,1,New York,0.0,35395.77014,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349350>,0.0,1.05679452112
232,10041,1,New York,0.0,162236.64686,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f3493d0>,0.0,1.05679452112
233,10120,1,New York,0.0,35179.27222,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349450>,0.0,1.05679452112
234,10278,1,New York,0.0,206705.99518,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,<pysal.cg.shapes.Polygon object at 0x12f3494d0>,0.0,1.05679452112
235,10155,1,New York,0.0,24784.68854,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349550>,0.0,1.05679452112
236,10043,1,New York,0.0,38262.36481,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f3495d0>,0.0,1.05679452112
237,10081,1,New York,0.0,30240.50545,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349650>,0.0,1.05679452112
238,10096,1,New York,0.0,42106.11469,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f3496d0>,0.0,1.05679452112
239,10097,1,New York,0.0,65826.17798,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349750>,0.0,1.05679452112
240,10196,1,New York,0.0,32502.44033,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f3497d0>,0.0,1.05679452112
241,10196,1,New York,0.0,3154.82497,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349850>,0.0,1.05679452112
242,10275,1,New York,0.0,48280.415,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f3498d0>,0.0,1.05679452112
243,10265,1,New York,0.0,17229.15496,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349950>,0.0,1.05679452112
244,10045,1,New York,0.0,47808.98541,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,<pysal.cg.shapes.Polygon object at 0x12f3499d0>,0.0,1.05679452112
245,10047,1,New York,0.0,10149.77968,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349a50>,0.0,1.05679452112
246,10047,1,New York,0.0,10149.77968,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349ad0>,0.0,1.05679452112
247,10080,1,New York,0.0,77111.44771,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349b50>,0.0,1.05679452112
248,10203,1,New York,0.0,37226.88358,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349bd0>,0.0,1.05679452112
249,10259,1,New York,0.0,21064.31295,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349c50>,0.0,1.05679452112
250,10260,1,New York,0.0,52514.73508,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349cd0>,0.0,1.05679452112
251,10285,1,New York,0.0,67350.38896,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349d50>,0.0,1.05679452112
252,10286,1,New York,0.0,11264.41238,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f349dd0>,0.0,1.05679452112
253,10035,0,New York,34884.0,23494871.4648,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114665,<pysal.cg.shapes.Polygon object at 0x12f349e50>,0.0,-5.27011930762
254,11371,0,Flushing,0.0,30558474.9078,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,<pysal.cg.shapes.Polygon object at 0x12f349ed0>,4.66666666667,-0.0206510005347
255,11361,0,Bayside,28496.0,50163518.2433,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000105277,<pysal.cg.shapes.Polygon object at 0x12f349f50>,0.0,-4.54757051911
256,10036,0,New York,23543.0,11395110.5096,NY,New York,36,061,http://www.usps.com/,0.0,0.0,2,2,1,0,0,0,0,2,100,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,2,100,0,0,2,1,0,0,0,0,2,100,2,1,0,0,0,0,2,100,11,26,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.001104362,0.00046723,<pysal.cg.shapes.Polygon object at 0x12f349fd0>,26.5,2.5128900556
257,11414,0,Howard Beach,26148.0,63928824.719,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152975,0.000114731,<pysal.cg.shapes.Polygon object at 0x12f388090>,7.5,-5.09580134598
258,10310,0,Staten Island,25003.0,53463275.0025,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000319961,<pysal.cg.shapes.Polygon object at 0x12f388110>,1.0,0.493212504691
259,11693,0,Far Rockaway,11052.0,3497515.77974,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<pysal.cg.shapes.Polygon object at 0x12f388190>,0.0,-2.21499345145
260,11249,0,Brooklyn,28481.0,17772206.1701,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.000245777,<pysal.cg.shapes.Polygon object at 0x12f388210>,11.25,-1.41613988621
261,10162,1,New York,0.0,21034.88692,NY,New York,36,061,http://www.usps.com/,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<pysal.cg.shapes.Polygon object at 0x12f388290>,0.0,1.05679452112
262,10119,1,New York,0.0,126392.97355,NY,New York,36,061,http://www.usps.com/,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,<pysal.cg.shapes.Polygon object at 0x12f388310>,0.0,0.933597454445
